date,county,state,fips,cases,deaths
2021-10-25,Siskiyou,California,6093.0,4678,64.0
2021-10-25,Solano,California,6095.0,46068,341.0
2021-10-25,Sonoma,California,6097.0,40997,404.0
2021-10-25,Stanislaus,California,6099.0,86738,1338.0
2021-10-25,Sutter,California,6101.0,14013,175.0
2021-10-25,Tehama,California,6103.0,9534,110.0
2021-10-25,Trinity,California,6105.0,881,11.0
2021-10-25,Tulare,California,6107.0,80375,978.0
2021-10-25,Tuolumne,California,6109.0,7151,117.0
2021-10-25,Ventura,California,6111.0,101038,1167.0
2021-10-25,Yolo,California,6113.0,20397,248.0
2021-10-25,Yuba,California,6115.0,10581,82.0
2021-10-26,Alameda,California,6001.0,121216,1418.0
2021-10-26,Alpine,California,6003.0,105,0.0
2021-10-26,Amador,California,6005.0,5515,64.0
2021-10-26,Butte,California,6007.0,24048,273.0
2021-10-26,Calaveras,California,6009.0,3991,82.0
2021-10-26,Colusa,California,6011.0,3089,18.0
2021-10-26,Contra Costa,California,6013.0,100430,1017.0
2021-10-26,Del Norte,California,6015.0,3703,42.0
2021-10-26,El Dorado,California,6017.0,17330,149.0
2021-10-26,Fresno,California,6019.0,147826,2112.0
2021-10-26,Glenn,California,6021.0,4406,42.0
2021-10-26,Humboldt,California,6023.0,9341,109.0
2021-10-26,Imperial,California,6025.0,36262,765.0
2021-10-26,Inyo,California,6027.0,2217,41.0
2021-10-26,Kern,California,6029.0,147784,1652.0
2021-10-26,Kings,California,6031.0,33325,335.0
2021-10-26,Lake,California,6033.0,6701,105.0
2021-10-26,Lassen,California,6035.0,7543,50.0
2021-10-26,Los Angeles,California,6037.0,1487318,26579.0
2021-10-26,Madera,California,6039.0,24218,285.0
2021-10-26,Marin,California,6041.0,17776,244.0
2021-10-26,Mariposa,California,6043.0,1373,17.0
2021-10-26,Mendocino,California,6045.0,7743,88.0
2021-10-26,Merced,California,6047.0,43167,588.0
2021-10-26,Modoc,California,6049.0,804,9.0
2021-10-26,Mono,California,6051.0,1694,3.0
2021-10-26,Monterey,California,6053.0,51002,592.0
2021-10-26,Napa,California,6055.0,12951,100.0
2021-10-26,Nevada,California,6057.0,9264,90.0
2021-10-26,Orange,California,6059.0,325252,5584.0
2021-10-26,Placer,California,6061.0,39766,431.0
2021-10-26,Plumas,California,6063.0,1678,7.0
2021-10-26,Riverside,California,6065.0,373363,5156.0
2021-10-26,Sacramento,California,6067.0,161026,2322.0
2021-10-26,San Benito,California,6069.0,7483,71.0
2021-10-26,San Bernardino,California,6071.0,360071,5754.0
2021-10-26,San Diego,California,6073.0,385221,4196.0
2021-10-26,San Francisco,California,6075.0,54664,649.0
2021-10-26,San Joaquin,California,6077.0,103316,1745.0
2021-10-26,San Luis Obispo,California,6079.0,30125,339.0
2021-10-26,San Mateo,California,6081.0,54376,623.0
2021-10-26,Santa Barbara,California,6083.0,45446,525.0
2021-10-26,Santa Clara,California,6085.0,146162,1902.0
2021-10-26,Santa Cruz,California,6087.0,21120,221.0
2021-10-26,Shasta,California,6089.0,24204,354.0
2021-10-26,Sierra,California,6091.0,188,0.0
2021-10-26,Siskiyou,California,6093.0,4687,64.0
2021-10-26,Solano,California,6095.0,46229,344.0
2021-10-26,Sonoma,California,6097.0,41267,404.0
2021-10-26,Stanislaus,California,6099.0,86874,1341.0
2021-10-26,Sutter,California,6101.0,14042,176.0
2021-10-26,Tehama,California,6103.0,9653,111.0
2021-10-26,Trinity,California,6105.0,884,11.0
2021-10-26,Tulare,California,6107.0,81147,986.0
2021-10-26,Tuolumne,California,6109.0,7178,118.0
2021-10-26,Ventura,California,6111.0,101306,1167.0
2021-10-26,Yolo,California,6113.0,20574,248.0
2021-10-26,Yuba,California,6115.0,10592,82.0
2021-10-27,Alameda,California,6001.0,121257,1427.0
2021-10-27,Alpine,California,6003.0,105,0.0
2021-10-27,Amador,California,6005.0,5525,64.0
2021-10-27,Butte,California,6007.0,24104,274.0
2021-10-27,Calaveras,California,6009.0,4015,81.0
2021-10-27,Colusa,California,6011.0,3096,18.0
2021-10-27,Contra Costa,California,6013.0,100515,1017.0
2021-10-27,Del Norte,California,6015.0,3713,42.0
2021-10-27,El Dorado,California,6017.0,17357,153.0
2021-10-27,Fresno,California,6019.0,148063,2122.0
2021-10-27,Glenn,California,6021.0,4416,45.0
2021-10-27,Humboldt,California,6023.0,9346,109.0
2021-10-27,Imperial,California,6025.0,36306,765.0
2021-10-27,Inyo,California,6027.0,2234,41.0
2021-10-27,Kern,California,6029.0,148261,1657.0
2021-10-27,Kings,California,6031.0,33378,336.0
2021-10-27,Lake,California,6033.0,6714,105.0
2021-10-27,Lassen,California,6035.0,7634,51.0
2021-10-27,Los Angeles,California,6037.0,1488206,26599.0
2021-10-27,Madera,California,6039.0,24256,285.0
2021-10-27,Marin,California,6041.0,17796,244.0
2021-10-27,Mariposa,California,6043.0,1378,17.0
2021-10-27,Mendocino,California,6045.0,7755,88.0
2021-10-27,Merced,California,6047.0,43239,590.0
2021-10-27,Modoc,California,6049.0,804,9.0
2021-10-27,Mono,California,6051.0,1697,3.0
2021-10-27,Monterey,California,6053.0,51027,592.0
2021-10-27,Napa,California,6055.0,12959,101.0
2021-10-27,Nevada,California,6057.0,9277,90.0
2021-10-27,Orange,California,6059.0,325607,5588.0
2021-10-27,Placer,California,6061.0,39858,434.0
2021-10-27,Plumas,California,6063.0,1682,7.0
2021-10-27,Riverside,California,6065.0,373757,5168.0
2021-10-27,Sacramento,California,6067.0,161153,2323.0
2021-10-27,San Benito,California,6069.0,7494,71.0
2021-10-27,San Bernardino,California,6071.0,360342,5771.0
2021-10-27,San Diego,California,6073.0,385878,4198.0
2021-10-27,San Francisco,California,6075.0,54686,655.0
2021-10-27,San Joaquin,California,6077.0,103372,1748.0
2021-10-27,San Luis Obispo,California,6079.0,30146,339.0
2021-10-27,San Mateo,California,6081.0,54423,623.0
2021-10-27,Santa Barbara,California,6083.0,45506,525.0
2021-10-27,Santa Clara,California,6085.0,146199,1904.0
2021-10-27,Santa Cruz,California,6087.0,21134,221.0
2021-10-27,Shasta,California,6089.0,24263,364.0
2021-10-27,Sierra,California,6091.0,189,0.0
2021-10-27,Siskiyou,California,6093.0,4695,65.0
2021-10-27,Solano,California,6095.0,46251,344.0
2021-10-27,Sonoma,California,6097.0,41315,404.0
2021-10-27,Stanislaus,California,6099.0,87020,1347.0
2021-10-27,Sutter,California,6101.0,14060,176.0
2021-10-27,Tehama,California,6103.0,9676,112.0
2021-10-27,Trinity,California,6105.0,890,11.0
2021-10-27,Tulare,California,6107.0,81266,991.0
2021-10-27,Tuolumne,California,6109.0,7217,121.0
2021-10-27,Ventura,California,6111.0,101388,1170.0
2021-10-27,Yolo,California,6113.0,20607,248.0
2021-10-27,Yuba,California,6115.0,10620,82.0
2021-10-28,Alameda,California,6001.0,121418,1432.0
2021-10-28,Alpine,California,6003.0,105,0.0
2021-10-28,Amador,California,6005.0,5531,64.0
2021-10-28,Butte,California,6007.0,24228,274.0
2021-10-28,Calaveras,California,6009.0,4024,82.0
2021-10-28,Colusa,California,6011.0,3116,18.0
2021-10-28,Contra Costa,California,6013.0,100637,1018.0
2021-10-28,Del Norte,California,6015.0,3720,42.0
2021-10-28,El Dorado,California,6017.0,17432,154.0
2021-10-28,Fresno,California,6019.0,148484,2128.0
2021-10-28,Glenn,California,6021.0,4435,45.0
2021-10-28,Humboldt,California,6023.0,9404,110.0
2021-10-28,Imperial,California,6025.0,36373,765.0
2021-10-28,Inyo,California,6027.0,2272,41.0
2021-10-28,Kern,California,6029.0,148507,1667.0
2021-10-28,Kings,California,6031.0,33485,336.0
2021-10-28,Lake,California,6033.0,6735,105.0
2021-10-28,Lassen,California,6035.0,7650,51.0
2021-10-28,Los Angeles,California,6037.0,1490084,26604.0
2021-10-28,Madera,California,6039.0,24368,287.0
2021-10-28,Marin,California,6041.0,17809,247.0
2021-10-28,Mariposa,California,6043.0,1395,17.0
2021-10-28,Mendocino,California,6045.0,7807,88.0
2021-10-28,Merced,California,6047.0,43377,591.0
2021-10-28,Modoc,California,6049.0,804,9.0
2021-10-28,Mono,California,6051.0,1701,3.0
2021-10-28,Monterey,California,6053.0,51149,592.0
2021-10-28,Napa,California,6055.0,12965,101.0
2021-10-28,Nevada,California,6057.0,9297,90.0
2021-10-28,Orange,California,6059.0,325921,5592.0
2021-10-28,Placer,California,6061.0,39972,434.0
2021-10-28,Plumas,California,6063.0,1725,7.0
2021-10-28,Riverside,California,6065.0,374219,5177.0
2021-10-28,Sacramento,California,6067.0,161526,2326.0
2021-10-28,San Benito,California,6069.0,7512,71.0
2021-10-28,San Bernardino,California,6071.0,360817,5777.0
2021-10-28,San Diego,California,6073.0,391107,4207.0
2021-10-28,San Francisco,California,6075.0,54762,655.0
2021-10-28,San Joaquin,California,6077.0,103580,1758.0
2021-10-28,San Luis Obispo,California,6079.0,30240,341.0
2021-10-28,San Mateo,California,6081.0,54528,623.0
2021-10-28,Santa Barbara,California,6083.0,45579,527.0
2021-10-28,Santa Clara,California,6085.0,146378,1903.0
2021-10-28,Santa Cruz,California,6087.0,21168,221.0
2021-10-28,Shasta,California,6089.0,24458,364.0
2021-10-28,Sierra,California,6091.0,198,0.0
2021-10-28,Siskiyou,California,6093.0,4705,65.0
2021-10-28,Solano,California,6095.0,46308,346.0
2021-10-28,Sonoma,California,6097.0,41358,404.0
2021-10-28,Stanislaus,California,6099.0,87219,1350.0
2021-10-28,Sutter,California,6101.0,14089,177.0
2021-10-28,Tehama,California,6103.0,9758,113.0
2021-10-28,Trinity,California,6105.0,894,11.0
2021-10-28,Tulare,California,6107.0,81790,991.0
2021-10-28,Tuolumne,California,6109.0,7258,121.0
2021-10-28,Ventura,California,6111.0,101502,1172.0
2021-10-28,Yolo,California,6113.0,20658,250.0
2021-10-28,Yuba,California,6115.0,10665,82.0
2021-10-29,Alameda,California,6001.0,121563,1432.0
2021-10-29,Alpine,California,6003.0,105,0.0
2021-10-29,Amador,California,6005.0,5541,64.0
2021-10-29,Butte,California,6007.0,24298,277.0
2021-10-29,Calaveras,California,6009.0,4046,82.0
2021-10-29,Colusa,California,6011.0,3120,19.0
2021-10-29,Contra Costa,California,6013.0,100757,1024.0
2021-10-29,Del Norte,California,6015.0,3720,42.0
2021-10-29,El Dorado,California,6017.0,17461,154.0
2021-10-29,Fresno,California,6019.0,148938,2131.0
2021-10-29,Glenn,California,6021.0,4442,45.0
2021-10-29,Humboldt,California,6023.0,9424,112.0
2021-10-29,Imperial,California,6025.0,36461,765.0
2021-10-29,Inyo,California,6027.0,2285,41.0
2021-10-29,Kern,California,6029.0,148990,1669.0
2021-10-29,Kings,California,6031.0,33626,337.0
2021-10-29,Lake,California,6033.0,6756,106.0
2021-10-29,Lassen,California,6035.0,7671,51.0
2021-10-29,Los Angeles,California,6037.0,1491402,26626.0
2021-10-29,Madera,California,6039.0,24479,287.0
2021-10-29,Marin,California,6041.0,17827,247.0
2021-10-29,Mariposa,California,6043.0,1400,17.0
2021-10-29,Mendocino,California,6045.0,7824,88.0
2021-10-29,Merced,California,6047.0,43492,592.0
2021-10-29,Modoc,California,6049.0,893,9.0
2021-10-29,Mono,California,6051.0,1703,3.0
2021-10-29,Monterey,California,6053.0,51188,600.0
2021-10-29,Napa,California,6055.0,12972,101.0
2021-10-29,Nevada,California,6057.0,9325,91.0
2021-10-29,Orange,California,6059.0,326246,5595.0
2021-10-29,Placer,California,6061.0,40076,434.0
2021-10-29,Plumas,California,6063.0,1734,7.0
2021-10-29,Riverside,California,6065.0,374712,5194.0
2021-10-29,Sacramento,California,6067.0,161821,2326.0
2021-10-29,San Benito,California,6069.0,7537,71.0
2021-10-29,San Bernardino,California,6071.0,361269,5777.0
2021-10-29,San Diego,California,6073.0,391534,4213.0
2021-10-29,San Francisco,California,6075.0,54815,661.0
2021-10-29,San Joaquin,California,6077.0,103726,1768.0
2021-10-29,San Luis Obispo,California,6079.0,30291,343.0
2021-10-29,San Mateo,California,6081.0,54579,625.0
2021-10-29,Santa Barbara,California,6083.0,45650,528.0
2021-10-29,Santa Clara,California,6085.0,146559,1904.0
2021-10-29,Santa Cruz,California,6087.0,21211,221.0
2021-10-29,Shasta,California,6089.0,24523,364.0
2021-10-29,Sierra,California,6091.0,197,0.0
2021-10-29,Siskiyou,California,6093.0,4718,65.0
2021-10-29,Solano,California,6095.0,46365,346.0
2021-10-29,Sonoma,California,6097.0,41453,404.0
2021-10-29,Stanislaus,California,6099.0,87466,1357.0
2021-10-29,Sutter,California,6101.0,14108,178.0
2021-10-29,Tehama,California,6103.0,9800,114.0
2021-10-29,Trinity,California,6105.0,896,11.0
2021-10-29,Tulare,California,6107.0,81967,995.0
2021-10-29,Tuolumne,California,6109.0,7294,121.0
2021-10-29,Ventura,California,6111.0,101576,1174.0
2021-10-29,Yolo,California,6113.0,20709,250.0
2021-10-29,Yuba,California,6115.0,10665,82.0
2021-10-30,Alameda,California,6001.0,121563,1432.0
2021-10-30,Alpine,California,6003.0,105,0.0
2021-10-30,Amador,California,6005.0,5541,64.0
2021-10-30,Butte,California,6007.0,24298,277.0
2021-10-30,Calaveras,California,6009.0,4046,82.0
2021-10-30,Colusa,California,6011.0,3120,19.0
2021-10-30,Contra Costa,California,6013.0,100757,1024.0
2021-10-30,Del Norte,California,6015.0,3720,42.0
2021-10-30,El Dorado,California,6017.0,17461,154.0
2021-10-30,Fresno,California,6019.0,148938,2131.0
2021-10-30,Glenn,California,6021.0,4442,45.0
2021-10-30,Humboldt,California,6023.0,9424,112.0
2021-10-30,Imperial,California,6025.0,36461,765.0
2021-10-30,Inyo,California,6027.0,2285,41.0
2021-10-30,Kern,California,6029.0,148990,1669.0
2021-10-30,Kings,California,6031.0,33626,337.0
2021-10-30,Lake,California,6033.0,6756,106.0
2021-10-30,Lassen,California,6035.0,7671,51.0
2021-10-30,Los Angeles,California,6037.0,1492810,26628.0
2021-10-30,Madera,California,6039.0,24479,287.0
2021-10-30,Marin,California,6041.0,17827,247.0
2021-10-30,Mariposa,California,6043.0,1400,17.0
2021-10-30,Mendocino,California,6045.0,7824,88.0
2021-10-30,Merced,California,6047.0,43492,592.0
2021-10-30,Modoc,California,6049.0,893,9.0
2021-10-30,Mono,California,6051.0,1703,3.0
2021-10-30,Monterey,California,6053.0,51188,600.0
2021-10-30,Napa,California,6055.0,12972,101.0
2021-10-30,Nevada,California,6057.0,9325,91.0
2021-10-30,Orange,California,6059.0,326246,5595.0
2021-10-30,Placer,California,6061.0,40076,434.0
2021-10-30,Plumas,California,6063.0,1734,7.0
2021-10-30,Riverside,California,6065.0,374712,5194.0
2021-10-30,Sacramento,California,6067.0,161821,2326.0
2021-10-30,San Benito,California,6069.0,7537,71.0
2021-10-30,San Bernardino,California,6071.0,361269,5777.0
2021-10-30,San Diego,California,6073.0,391534,4213.0
2021-10-30,San Francisco,California,6075.0,54815,661.0
2021-10-30,San Joaquin,California,6077.0,103726,1768.0
2021-10-30,San Luis Obispo,California,6079.0,30291,343.0
2021-10-30,San Mateo,California,6081.0,54579,625.0
2021-10-30,Santa Barbara,California,6083.0,45650,528.0
2021-10-30,Santa Clara,California,6085.0,146559,1904.0
2021-10-30,Santa Cruz,California,6087.0,21211,221.0
2021-10-30,Shasta,California,6089.0,24523,364.0
2021-10-30,Sierra,California,6091.0,197,0.0
2021-10-30,Siskiyou,California,6093.0,4718,65.0
2021-10-30,Solano,California,6095.0,46365,346.0
2021-10-30,Sonoma,California,6097.0,41453,406.0
2021-10-30,Stanislaus,California,6099.0,87466,1357.0
2021-10-30,Sutter,California,6101.0,14108,178.0
2021-10-30,Tehama,California,6103.0,9800,114.0
2021-10-30,Trinity,California,6105.0,896,11.0
2021-10-30,Tulare,California,6107.0,81967,995.0
2021-10-30,Tuolumne,California,6109.0,7294,121.0
2021-10-30,Ventura,California,6111.0,101576,1174.0
2021-10-30,Yolo,California,6113.0,20709,250.0
2021-10-30,Yuba,California,6115.0,10665,82.0
2021-10-31,Alameda,California,6001.0,121563,1419.0
2021-10-31,Alpine,California,6003.0,105,0.0
2021-10-31,Amador,California,6005.0,5541,64.0
2021-10-31,Butte,California,6007.0,24298,277.0
2021-10-31,Calaveras,California,6009.0,4046,82.0
2021-10-31,Colusa,California,6011.0,3120,19.0
2021-10-31,Contra Costa,California,6013.0,100757,1024.0
2021-10-31,Del Norte,California,6015.0,3725,42.0
2021-10-31,El Dorado,California,6017.0,17461,154.0
2021-10-31,Fresno,California,6019.0,148938,2131.0
2021-10-31,Glenn,California,6021.0,4442,45.0
2021-10-31,Humboldt,California,6023.0,9424,112.0
2021-10-31,Imperial,California,6025.0,36461,765.0
2021-10-31,Inyo,California,6027.0,2285,41.0
2021-10-31,Kern,California,6029.0,148990,1669.0
2021-10-31,Kings,California,6031.0,33626,337.0
2021-10-31,Lake,California,6033.0,6756,106.0
2021-10-31,Lassen,California,6035.0,7671,51.0
2021-10-31,Los Angeles,California,6037.0,1493874,26637.0
2021-10-31,Madera,California,6039.0,24479,287.0
2021-10-31,Marin,California,6041.0,17827,247.0
2021-10-31,Mariposa,California,6043.0,1400,17.0
2021-10-31,Mendocino,California,6045.0,7824,88.0
2021-10-31,Merced,California,6047.0,43492,592.0
2021-10-31,Modoc,California,6049.0,893,9.0
2021-10-31,Mono,California,6051.0,1703,3.0
2021-10-31,Monterey,California,6053.0,51188,600.0
2021-10-31,Napa,California,6055.0,12972,101.0
2021-10-31,Nevada,California,6057.0,9325,91.0
2021-10-31,Orange,California,6059.0,326246,5595.0
2021-10-31,Placer,California,6061.0,40076,434.0
2021-10-31,Plumas,California,6063.0,1734,7.0
2021-10-31,Riverside,California,6065.0,374712,5194.0
2021-10-31,Sacramento,California,6067.0,161821,2326.0
2021-10-31,San Benito,California,6069.0,7537,71.0
2021-10-31,San Bernardino,California,6071.0,361269,5777.0
2021-10-31,San Diego,California,6073.0,391534,4213.0
2021-10-31,San Francisco,California,6075.0,54815,661.0
2021-10-31,San Joaquin,California,6077.0,103726,1768.0
2021-10-31,San Luis Obispo,California,6079.0,30291,343.0
2021-10-31,San Mateo,California,6081.0,54579,625.0
2021-10-31,Santa Barbara,California,6083.0,45650,528.0
2021-10-31,Santa Clara,California,6085.0,146559,1904.0
2021-10-31,Santa Cruz,California,6087.0,21211,221.0
2021-10-31,Shasta,California,6089.0,24523,364.0
2021-10-31,Sierra,California,6091.0,197,0.0
2021-10-31,Siskiyou,California,6093.0,4718,65.0
2021-10-31,Solano,California,6095.0,46365,346.0
2021-10-31,Sonoma,California,6097.0,41453,406.0
2021-10-31,Stanislaus,California,6099.0,87466,1357.0
2021-10-31,Sutter,California,6101.0,14108,178.0
2021-10-31,Tehama,California,6103.0,9800,114.0
